Title,Price,Link
"Lenovo IdeaPad Slim 5i 16"" Touch Laptop Core 7 150U 16GB 1TB SSD (83FW0001US)",$449.00,https://www.ebay.com/itm/196490915483?_skw=laptop&epid=25068929112&itmmeta=01JGW60CAAEENZFEM4RY118W8T&hash=item2dbfc56e9b:g:~akAAOSwfaRmjDQF&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm8fK%2BWN02pJL28PBnb6jd0gUZul3lIH9GC5nYX0NEBwLd52gNP86H8L92TaY0IMqfDSgQ7sfEFvOVYCeni2qSMrZoJhpk7x%2FXdIJDsIW%2B4%2FJ0LEtkTg0l5IQXZhHBkX37gEuaxw2FumkwjYY%2BM927OrCvfiT9xFXimSgY6VOk98zL2QCs1xAxqdo4M3vIrcOXgFKD6Pwdo8U34lyhYEuT9tmEhfVAIGw%2FGgB7n2pJTOg%3D%3D%7Ctkp%3ABk9SR6DFgYaHZQ
"Lenovo Ideapad 5 14"" 2-in-1 Touch Laptop Ryzen 7 8845HS 16GB 1TB SSD 83DR000GUS",$469.00,https://www.ebay.com/itm/204885910354?_skw=laptop&itmmeta=01JGW60CAA5S9NPRJNQ6QY9V3D&hash=item2fb426e352:g:PJMAAOSwTwtmkIP1&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKloIV4TyzFl9VzEOkmBCapPOaug5MiUV7hvfqUXWsxuvppFfjJ63u2xEmt4xF7Un9GSy3Iwt2Kh0X0wGedvq%2B0hqLMUohO69noxZFZdBELU%2BjJyrA3DHWYS12E--dpx6rdlSOoc8aAAGJWGfG64SybULsCQ72zwaWVtinc%2FeiWQj819b5BNgmOkdHqVJeqpYqEQ%2Bz81B1Z4dGQ27nQzb6vxMV%2B40%2B3893sMufEy7Xol40OKS73tEfq05%2BtcVgZc8B%2B7kqcw58dvf4CqWP%2Bk27Bi%7Ctkp%3ABk9SR6DFgYaHZQ
HP EliteBook 745 G6 Laptop PC 1920x1080 AMD Ryzen 5 PRO 16 GB DDR4 256GB SSD,$189.99,https://www.ebay.com/itm/176769248056?_skw=laptop&itmmeta=01JGW60CAANQPJ4QG0GX8F6VRD&hash=item292844ab38:g:5iYAAOSwQPtndrsN&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn2rAtbyArhl4oNSqCM9KYURTY7xW3zEjaFDPXfg45GDmrr43Oj%2BWWB1TPMZ1XwbFJ2lrMrh1vEmBPO4XoVx3vs%2F6DhIeuX2F9jZtCMlDYmSIS70AQ2N3SSpyY4nXwg1adWa5Un6nrD%2BgOJ2CnxHSz39YHQfSPogwfZIkqNAxJomsPSvaR23nbV3ZtDI383FeixvuAf1jWxzWa0a%2B%2FK6pLwlHfzkaJHpDqILiE1s%2Fo4YhrbyyzCBZDpYfX9fuFMiVKQea1X%2BGoLWbcM9y1bqMJl%7Ctkp%3ABFBMoMWBhodl
"HP 250 G5 INTEL I5 8GB RAM 256GB SSD 15"" HD WINDOWS 11 LAPTOP HDMI WEBCAM",$173.91,https://www.ebay.com/itm/156615757068?_skw=laptop&itmmeta=01JGW60CAAG18ZQHJVRKTY09Z5&hash=item247706cd0c:g:E0UAAOSwq5hktAX8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmAoRR2BOFpts9oQSugqUsBIh5j8bKc3b9PfViIxjajgwYr1ktFvVBpZ3XWg5m9mVLARKDf00qRumE4dO4LK15evF%2BX2Cw%2BmwomP4Ub6CbVmpG2HFVflebZd4%2FbdiiWm742AF9MSTzJGCRml9Avp%2FQxgqst5WbEEUUphCGzsnM3RrL3tVLO%2FBORq86lVs2qNWyk0cG1%2FInXmJADVRyVZ6GE3%2BdfJCogNZfVJuW56WGHBrmH5gLjvJLz74Djtlc0Xx9FhExKm3A85v%2FcHXjXlAyn%7Ctkp%3ABFBMoMWBhodl
,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
"CHUWI GemiBook Pro 14.1"" Laptop Windows 11 Intel N5100 8+256GB Backlit Keyboard",$169.99,https://www.ebay.com/itm/335740617812?_skw=laptop&itmmeta=01JGW60M5085SJZK4K6M3VV9TA&hash=item4e2bb34454:g:MSIAAOSw9XNnZon1&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkOlmnYKM84T9VV%2FLzn8JzLgIbTCcjfxhxBito1IHpS2qTKZaGbYk0wZB5FDjBdZ8V0gI24IhHchumOKdHDfAtgZwxZmauneK%2FqjMu2i9dIW89wygl5O3yKqNUaxVFrTE%2BNw%2BwwkhgpklbauNfTDtSdBGIRwc5BUIbYa60%2FTHcDcmhRWmwrAFL4F%2BZdXFlUVMvdpJ2lwZwapAnWRBbNo%2Fwf1lx8Yr6v4VgmJUTX6cVP7JJu5FXRky87RlJY8AjINm98FJTQy1QOjZTXbwkgOHhu%7Ctkp%3ABFBMzsKChodl
"ASUS Vivobook 15 Notebook 15.6"" FHD AMD Ryzen 7 7730U 16GB RAM 512 GB SSD",$439.99,https://www.ebay.com/itm/296646752195?_skw=laptop&itmmeta=01JGW60M509E0CTCYXD556X1ZY&hash=item45118637c3:g:SXAAAOSwQ2Nm2a1k&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnwX0kDGT9aoq7oUf6w%2BKrMUmk3lENK97Vno9uWpeJWg3gQwaFQtI96TcbBn8J03AKihfOR5h1hrua%2BsE%2BH%2BpjLoF%2B2WPHGQSoomTSu54MBl7xkIUQoqRHzAnu%2Fl0XVGvF9orI6bfYMLYNIcOjmzOV%2BVyhn1Slmz%2BTl24TykZei2NOKgiolSLwbzIX%2F4yOLBvsJ5w5lkM9DxXHeM75xSEURw%2F4%2BOp9rn2BJU05J6epc1ps%2BZ3XP1ovXsTLbKZlKba%2FOO2DLwRo2e7574mRx58Vx%7Ctkp%3ABFBMzsKChodl
"14"" Dell Latitude Laptop PC: Intel i5! 16GB Ram! 750GB Storage! Built in CD/DVD!",$139.95,https://www.ebay.com/itm/115970720539?_skw=laptop&itmmeta=01JGW60M50N4KSF9AKSY05M5YK&hash=item1b0064c31b:g:3GcAAOSwgpFnImd-&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKms%2FZH4vu56kg4Emh4%2FQLsffzKPxYy5XBUHzK7LZ5kivoRIkJt4soRJxaB1qiU0fGnFcocG%2FjVy05VE3eeYGZCgcf%2Fl6NQKRb896ZxXKOGOtMKE1B2U4SPU90Uh5gHeTdHkaQT61BEVELx9fvyUTeu%2FdSD3JbfaNovptU5uUh4FBcN37rmb2DjGNBcwUUjRsFyiv7ZKkGSzAb92yUFIJhsL2sLjS6lWzQoDEw0luGaTJK4YfE%2FeFa0jg5Pm0Xd%2F5%2FckB82rAmhcc%2FoMThblH8XT%7Ctkp%3ABFBMzsKChodl
"Cheap Gaming Laptop Fast RYZEN 5 Quad Core 256GB SSD 14"" FHD Win11 Radeon GPU",$272.06,https://www.ebay.com/itm/156001193356?_skw=laptop&itmmeta=01JGW60M50J1EPBHA52JY94AA0&hash=item2452654d8c:g:ZpUAAOSwV5tnNKk9&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKldoEUDxJnBFIM%2B1B5ovGcsg634ry1DBywkVeSnwhvJjyieXAaomLDyuMdRHROOZvecyT1nImB6yB5e9EOesrIa%2FgaMQ5v%2BWkq4af0L5Tcdne8ZJHq946KLP01k4q1PttV4aWSvup%2FwzonsLtuWtd1bXkCBj%2FI9pbcPICsQ49vkU%2BLQCWhre89%2FWSNrpfODmJx8nXmSDrDAX9%2F2eyfEPpJknVhEU37O75Ld%2BaQSKcYRyHeRN%2BMCEc3A2kp4VG1oeKF%2FmpRHymj3NO6obplw2Nqw%7Ctkp%3ABFBMzsKChodl
"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",$499.99,https://www.ebay.com/itm/126754097392?_skw=laptop&itmmeta=01JGW60M503A9FTRGFTK5DGQMS&hash=item1d832208f0:g:uzAAAOSw~pNncsDK&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKngPwjuJSbqqrUDZKxhq0GdwCdpPFYmMeDZT3o4JyAaYslEB0PBlXle%2F9f9kAqxr1x1Kp9uU4osd%2BP1zK1GHnChcNZgEE315j50Go4%2B4tYaVxR3lM3pIm4%2FCl%2BG%2B4cRMkZ33hPMXdy8K9LpubKLDLc0dk%2BqPT6l0CHESXAMfXLmt5d2FTv4HlmrQthIAOc4I7B19phGReCl2G2ADnfzcpnMjrP14ZUj%2BxMvk%2Fbm1%2FAG8pgLTb%2BYMhXdKVXHq6qRErH7kS3Q9BgZoHnX5HksYskF%7Ctkp%3ABk9SR87CgoaHZQ
HP EliteBook 830 G7 FHD Laptop Intel Core i7-10610U 32GB RAM 256GB SSD Win11 Pro,$299.89,https://www.ebay.com/itm/176714178727?_skw=laptop&epid=6053469962&itmmeta=01JGW60M5080HN1YZ2A36VFM43&hash=item2924fc60a7:g:G1MAAOSwoMFnESyK&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlPewEulCHJsesMVTBsU46wiNSj5UutbKrOmARSXOB%2FvHAn1NoBbtwdKAzUEi%2FXk2zdSkJMlKyd8%2Bu4pfTUo4I1f3spWxIaNm3d4eY0jhefvW6z8Do01S30DKoxhVVextrCje8SOg8q4CoYYapOizn5nKy7SsqAZYbrZPgAlYt3dd69rOmOomA5r4QKqhrng2ERiJpcqp31esLuwWSYC2T01WLFIdX5Y%2Bl2K5i6vSGUbw%3D%3D%7Ctkp%3ABk9SR87CgoaHZQ
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4070",$899.99,https://www.ebay.com/itm/305718430632?_skw=laptop&itmmeta=01JGW60M50V9WHH7S9BGZEDN94&hash=item472e3d0ba8:g:6yEAAOSwOa1nGyfq&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkf1gv8YJGuuiKu1V2vssts47FxZSgvZA97c%2BcQ6vP6GfAOWcbiODDz5elxHVsI8ho5cpYUE4UPIvmOKmaRX9P4MdIDDsH2K4K0GwvN%2B6acRvMbbWCKDaAYSzKAMpJ7r%2BPM4OLz%2F38tmpSII1ZSt2xcCE4nonbfj0KrcT1KBoxJqYQBkfX0ZQSeTS64htBijsXOUxE2t8nEd289oU%2FwamN0lR7FP4G5mfP%2FCXB79GP0pg%3D%3D%7Ctkp%3ABk9SR87CgoaHZQ
"Lenovo Laptop Computer ThinkPad T440p 14"" Core i5 8GB RAM 128GB SSD Windows 10",$155.77,https://www.ebay.com/itm/254953548648?_skw=laptop&epid=28030217839&itmmeta=01JGW60M50PKV0HKA0TBEBFSRK&hash=item3b5c6a6b68:g:QqgAAOSw~gFnc1HG&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlnR9wnynQOuFdPoVDtn2LST8nNPh6XGiMjsQYRn1%2BDEpa3a7z3LBGGnQJtWG6q5OWYlrBTpN7rkg5ysRCDdfXEBXCNJ%2FTYGuAyXrhzdzKXuLoWjl7hjPUcR6%2BwOKt8QiVFi6oy3A%2FOy021Uoo0bVFn7ire5Rr98WvDNxWPv4Smv2%2F9E4OizNykExTqw2zNdtMaqpVb5btOxZ%2BtBfrqnVgdqHskagM3LsgKJ8X5vbabDQ%3D%3D%7Ctkp%3ABk9SR87CgoaHZQ
LENOVO THINKBOOK 15 G2 INTEL i7 1165G7 16GB RAM 512GB SSD IRIS XE WIN11 Notebook,$396.86,https://www.ebay.com/itm/235897896513?_skw=laptop&itmmeta=01JGW60M50X7PK873K7S80JANM&hash=item36ec9c3e41:g:Z9EAAOSw4-tkTMq8&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmtiwZwjn6g6SauLQgZ%2BWAy4nQ9kW39WzmUomgbS7wJDn1jdrXFjBktyNHOP2IUtzanwT9w2H6X7r%2FkdqN%2F3EdbUxvh1dShGqFhqRqFbcdmm7gscW0VIwxzxycFBbPpEYTfhBA48uRHrs6Td9pBdLKDt67wbpM1eW852ofzYhtVlP5gcs1QWasi4aDD4Fj2JpxuZ34RyN4EoNMFhpR3zuTlsqgOl%2FeAq2J73oWwF%2BsjXA%3D%3D%7Ctkp%3ABk9SR87CgoaHZQ
Lenovo N23 Winbook Laptop Intel 1.60 GHz 4GB Memory 64GB HD Touchscreen Win 10,$84.99,https://www.ebay.com/itm/116293240019?_skw=laptop&itmmeta=01JGW60M50B97HMFRK596NPC3Z&hash=item1b139e04d3:g:UxMAAOSw3khmwDkQ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk2An%2FePrvxmZHVk472dFYtHmoA2z807s7%2BAHQEq7V7yox5FRkC6X%2FTpuRf5iv%2BXjKpg7%2FaXu%2Fe8172kBMRD4g9aOzrqKT0xYKA5FTweOWlh1DtFNTGgAywjrhF4NGFNaMpwmD%2Bdb0JmWTzD32fJYp4nK5JiOL1yB3X150P%2Fei%2FqHIMxP3ILkdcZOitMI4UH76d2Q3%2BdVAY1iE5JwYo%2BixlG65MBom%2FPuWwqwcTV9u01Q%3D%3D%7Ctkp%3ABk9SR87CgoaHZQ
"2023 ASUS Zenbook UM3402YA 14"" 2.8K OLED Touch Laptop Ryzen5 7530U 8GB 256GB W11",$409.00,https://www.ebay.com/itm/375180679177?_skw=laptop&epid=20066982500&itmmeta=01JGW60M50NAXPET4ARXJ8YRHE&hash=item575a82d809:g:qB4AAOSw9H9nIR-5&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnzXAxPvYj%2B5erUpFvvxZW7j6GvY7Fo958EBm3liBNrfzunx9gQeePBz40c8EFqGqKHkz36g1GaIxw6ZzuYXaWaMSRheejANFlY4gF3CLRyzM6v%2FoOfBMZwWa%2F4xxNV0E9XMa6JA0Ui4WgbqqdnbRKOBUXLzNa9DmM0%2BK4zNfZav8rem1CcokIDrLm16CnSxZnAqSyrXdiEANE6SxgQmSxruLa%2BQj6b48enoe5F4mXtkA%3D%3D%7Ctkp%3ABk9SR87CgoaHZQ
Dell Chromebook Laptop Intel 2.6 GHz CPU 4GB Memory 32GB HD Bluetooth Wifi 2021,$74.99,https://www.ebay.com/itm/115852658999?_skw=laptop&itmmeta=01JGW60M51N2QAJ1G5A13KH19P&hash=item1af95b4937:g:1BgAAOSwNj9nSzpT&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkDv6oz5Vh6xXnQmu7FEXoJHMVNrBrBfzt%2BziT5H0TL2Fi652566UtDxjkb8JOxpBWYkS4LpY%2Fi9hBCvD0M%2F1oeQrju6fcEkLEoYfwJ057b3LVKkzuoXCo8Sp6t%2B5Rx%2Bh9OW2t5I1OPogqz0XGoIrvudfZ9YkT9ay5s010IczaqwOqW27%2B3KwqX6mBvoIC56E4DOPYwvcqPCvJqZR8uKmz%2FvwHj55wYrbO%2BYkWqZCI%2F1Vyj%2FpTlY6N78QOkdZznBHxNJ2qs6xlG1i5qb6yatxP9%7Ctkp%3ABk9SR87CgoaHZQ
"Dell Latitude 11.6"" Touchscreen Laptop Pentium 4GB RAM 128GB SSD Windows 10 WiFi",$78.80,https://www.ebay.com/itm/255653345668?_skw=laptop&itmmeta=01JGW60M51VEE2ZYJCNEFNSFDD&hash=item3b86207984:g:lvoAAOSwZH9nGyXp&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk7JPm%2FmVEv8hOfgSdHmwrcr3GYx%2BuSdbujo%2BWTjiyfDp99i6mDiem3HPtKy%2Fy1Ebs%2FEwTTGRJl0JXijnyzk5YVmGIbP5CxCSEHuLKnxxcJgd8oI2pHT2efNpe2XD%2BhtTSqC4WMxv0H9yzmUU1yF9CELgFnDPHx5TR9OTgl0VuoLdnY6CZBFZM9Fo%2FI6xn6emMU1umB4GlhHWqhX2tggk242zFUqXkIfblW%2Bhu90pXLErud2%2Fn0iAE0%2BYK93wOTbXno91hSKYmO7%2B7de%2FZ%2BWzHq%7Ctkp%3ABFBMzsKChodl
"New HP 17.3"" Fast Intel 3.1GHz Quad Core, 64GB RAM, 2TB SSD, UHD, Windows 11 Pro",$495.53 to $905.49,https://www.ebay.com/itm/135354242001?_skw=laptop&itmmeta=01JGW60M519T2NMGAARWF4E0EK&hash=item1f83bdd3d1:g:2TsAAOSwmt9nWfn-&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnZR%2B843N5YuxF3thgeksG4fMK%2F2J9F7aIQyqpqRbDUcZsibze7XpmZ%2B0RGgqw%2F42gv%2F7jbc5sJJBVpcG7H7puyhbw0YEdJqaiZwA%2BwuT5xtYBm7Mo3P9rEb2Th3D2W4yGStcIBCnwkcBZv%2Bt98SkZpvxVkagkNa0bF0C0ZoolE8F9afG59%2BYPQKzYa2QaNX4eLIrA1m8qYsOE8NCmwhNDQ%2BxTxYqxhol8431qZk2mbYd8YXluaqghf7WInPbRtYP%2FtdQ%2BdADB5xurR5Q69Sf%2B6%7Ctkp%3ABFBM0MKChodl
"Dell Latitude 3190 Laptop PC Computer 11.6"" Celeron Windows 10 4GB RAM 64GB SSD",$87.23,https://www.ebay.com/itm/264714576220?_skw=laptop&itmmeta=01JGW60M516QKASAHRM70Y7630&hash=item3da237e15c:g:BbMAAOSwi4BnGydN&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmqK2vpHnqA8P8vjpQ0llkBcEAVHZvybeXV0uWJP73hhlA2A%2FseKKiW0ehLCblcM4HN60HM9KGOA%2FPq7s1TGEtPG5%2BxxjbKY8Cc31xYT6FybWRaC44jXvlGPN7Kcx301hXuupZHwTIjyi2knV4L1NLG3S%2Bf0nB%2FAL428UDlKvXCEERqft6enK7WiBgbvtzzCWgGFyLZFrvBqztr%2BF3HO8Cip9ncfyOhsGHOEkFQqNOzWw9kdOAIQ%2FdXeIBXZodvUADiwTX8eUdeZrCfJzvmlxLQ%7Ctkp%3ABFBM0MKChodl
"HP ProBook 15.6"" Laptop PC Computer AMD A8 16GB RAM 240GB SSD Windows 10 WiFi",$191.47,https://www.ebay.com/itm/283951308518?_skw=laptop&itmmeta=01JGW60M51RN294RYHZJRMCZ3G&hash=item421cd11ee6:g:Uc8AAOSwUwRnd4Vx&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk4srvEQeUifE4becU65Mgb0b0DktoStasmVs1jSfoLx0Ipc6H%2B2RNrZYOqEWjMWWDLjjgjnRTD3s0cub1xei09dIVu6teha5%2FCGAdWy4ncBdbBnjeNM9WH%2BVtT%2BEB5kpPiCNqZRv6rlueUclwvWuRQaVyWTC74DL2L7BfutnOFdphn9lScUdidAj60WGVuRhhAUyPm7RnK254%2Bqy4VAZMcy7In75HP00N9n6CoCX2opQC7tgruhttyaI1ha7ChG%2B19z%2B0usdx3ftBj%2FzBX9pOW%7Ctkp%3ABFBM0MKChodl
"Lenovo X1 Carbon 14"" FHD Core i7 Laptop Computer Windows 11 16GB RAM 256GB SSD",$284.56,https://www.ebay.com/itm/283987164379?_skw=laptop&epid=5031559411&itmmeta=01JGW60M51BJ6FSPXS3C80XQ7X&hash=item421ef43cdb:g:~R4AAOSwmZ5nbnLQ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlc2eO56iFx5Hbhm7WSGQixX2wHbqJ4wqQwmt4wLmt4BWiNXbq02uyi2l7JX7NyfjOXDEfCfVfWLf%2FQ%2FSOa4lvosEJl4TLS1GB5ii89oHdQ7kt%2FYl5%2B3K6a34dtCKqvbNMYRb8i0u%2BWNqSCXqih%2FfbNC9BnaY0Pon5waoi1LypBl5G23k89pwzUmuaQrERPdu17VirpxbcyKglZO58%2Bo776EbMGBJCe2coBmqCf6y1k%2Fw%3D%3D%7Ctkp%3ABk9SR9DCgoaHZQ
HP ZBook 15 G5 Laptop 15.6” FHD Core i7 32GB RAM 512GB SSD Windows 11 NVIDIA,$414.99,https://www.ebay.com/itm/256580694395?_skw=laptop&itmmeta=01JGW60M519NSQHXPXZ8CZGSKV&hash=item3bbd66b17b:g:EJQAAOSwG-xneL-l&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlCFG6sW6NO9TBMdoKFbkxpLkyHnaL%2FUq0RqRKH2PvgyFikjQiONm%2BH%2Bqk8vwKdtaiH2RHqMNDimpmd3%2BgFiFSrLXBOHhXUSCV0jo74AWbXQ6n8%2FmvfS%2BLUxxwh3CJS5U7dQH98HuInXc79RduFTZf8Vkv9FRh6HhTF6XNadOboT3sGnZMMlM%2BupIPd8oWGHKHOyc2qu91VQwqYLVDVhcWUVxcf8J%2BPK02uKTUX3JwefA%3D%3D%7Ctkp%3ABk9SR9DCgoaHZQ
"2024 ASUS Vivobook Laptop 15.6 FHD Touch Intel i5-1135G7, Upto 20GB RAM& 1TB SSD",$439.00 to $599.00,https://www.ebay.com/itm/145569477888?_skw=laptop&itmmeta=01JGW60M5104JH149260ZK0YM7&hash=item21e49df500:g:y68AAOSwM7plrt1p&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmKYAmgvHxcSh6pmqlG9DjSnb7TBygWGdcwOZCq7qV3B5VV8gKQNPC3%2FsNeWRtlXt7mMjaO6LfDaKm9wDNnNjc3yYkmOVVGGa49CEhoASEOPs8a9sFTxUAwezDbbN5pqRgCggs1LbiXFFf3XvmUU60cmAwiQ9Z74xLZf4PNKE8NGCrssE2aF3RZaAZFYawfGlpP7%2Bc5QL3cw4HG7h8x%2B%2FlerE1WWznIz1aK7yA9qhVMt5r2aOMfRhRPYbw9XeVOZLoLt%2FhWx4shb8sERghegcpV%7Ctkp%3ABk9SR9DCgoaHZQ
2024 HP Pavilion Laptop 15 Touch 12th Gen Intel i3 32GB RAM & 1TB SSD Win 11 Pro,$489.00,https://www.ebay.com/itm/146131418212?_skw=laptop&itmmeta=01JGW60M51D3ZJ6CTJ1WD8NS8D&hash=item22061c7c64:g:JIsAAOSwbnRnGrtL&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlk72UH6b5KJsip0rnEJ4H3M62PTeDYoyrt6N3r9x8p%2BIxVnZ2Rn5YPcujHrThcZrFYg%2B%2B7udiNZCBO5fx5sLw8583foZpOrT8Bsu7Zqiq14UVMIfxdlBAOsvNxlxzxMC2qVNlattoc4f3r96kcMOye4fY31CggF2lL0D7NBzUQYpRzahnR%2FCRAE9kQvyBqLLYiZAujcPSS7MhS%2BmuSDokywIqM8--xp5TCvfpPPfTeZw%3D%3D%7Ctkp%3ABk9SR9DCgoaHZQ
"Lenovo ThinkPad Z16 Gen 1 16"" Notebook AMD Ryzen 7 PRO 16GB 1TB SSD RAM Grey",$649.99,https://www.ebay.com/itm/126581175588?_skw=laptop&epid=22065199467&itmmeta=01JGW60M5150PMC5AZ4EFZC1G2&hash=item1d78d37524:g:hOEAAOSwpklmmKLE&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlaubpjF%2FwTs%2F10ajB0lV1ayFE9WuYJ2FQ1Mit3qw%2FTC7dlywaTh8Lcz7v%2FNz6qTr%2BUBTI9GvhpvipkOhNBIYy1KDuFZ%2F2A42A2nYG9GQxt3TgsTeiovAHbAll3ApdIpEY1mMBHeFLbDMGkiQvCSqJtKEbXX5TjzYF%2BvKV%2FNvAZkquMQH8vf96tvsy7JOyOH0oQh9OhfSJmta0C6JhYNBkYh7sFkgz7bjtZJf35crFm9g%3D%3D%7Ctkp%3ABk9SR9DCgoaHZQ
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4050",$679.99,https://www.ebay.com/itm/296620019861?_skw=laptop&itmmeta=01JGW60M512PFEQK9RMVQHBZFC&hash=item450fee5095:g:XJMAAOSwUg1mvwi4&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmPlkho8InOGar7Xi7n67cYV61eSB%2FnTJ3mI5TCuFwoolRiGZPwFlF4fNoogOrBi4BrpVv3Mj1K10uQvs0XG2vtzZiu87mGfJGYOxM4kon3Yh0CP5ICz9tI9khynqlyn3ylAvb3%2Bl1%2Fd5OX0c45VjsTBAKSpfysjsQematzlgIDWkuZoP59RUU%2BMi8EQKn7WjO44btSFWuyAuNN1S5G4b1CSLWNIQpbFWxMdhbronVXvw%3D%3D%7Ctkp%3ABk9SR9DCgoaHZQ
"Lenovo Ideapad 5 Laptop Ryzen 7 8845HS 3.80GHz 16GB RAM 1TB SSD 14"" Touch W11H",$448.99,https://www.ebay.com/itm/305816263747?_skw=laptop&itmmeta=01JGW60M51EE5ZBDM7TBXEP8B2&hash=item473411dc43:g:zWgAAOSwMB9m~EOr&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm7%2Bz61QQ%2Bp%2BmNCSoz5C4KGn%2FJGX51IKba3VJvSr5bd%2Bl8AAzKt0jjmBQTo3o284Qk3cvcHk9NxoKqBAb7KdbmjyAkExKOEg%2BxEVkx%2FH%2FWEwGHl%2BxCIG76jbWvxE7TswzIAOJxNU8BSJp4o1QLkNO%2FUnLFCdBYI8sjzipymp1iZfQ8ztC7ZF0VOxxyrcDhxaGknYjUL2x1nmBUa--NuT%2FMdiydIr0FN1KcwlV%2FCN5%2BOVw%3D%3D%7Ctkp%3ABk9SR9DCgoaHZQ
"2024 HP Laptop Computer 15.6"" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro",$329.00 to $529.00,https://www.ebay.com/itm/116390815881?_skw=laptop&itmmeta=01JGW60M512XB0MR7MY2J9ASAV&hash=item1b196ee889:g:8IwAAOSwdIRnNS~P&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkIssKqgQId2n2rfX5KkfpOZfgYAC5zfceqzv7xTEvNbkEqBCY49HLOIJHaXGuwlo%2B9AjWl0EgB0txOYTzMWLSeRYbI9rADU2%2Fo9pGPV6o5QNqtsCfaWbO1FZblpC%2Bbl9WayaYmw%2B0U6eR1EcWIVEKP0GBXUnpNblAZoGIKEoCHAUl9xjbSQ%2BGl2ty2MYdspJLZ1vPsqgt7ni0IG0IaRV4kbAlw38qwLks%2FHEZC0qa5UYDMzF9fqg5I9drH2H1RuPdXD6%2B%2FYR2ENgvHzp4JfeV2%7Ctkp%3ABk9SR9DCgoaHZQ
